OSEBuildingID,DataYear,PropertyName,TaxParcelIdentificationNumber,CouncilDistrictCode,DefaultData,ComplianceStatus,Seattle Police Department Micro Community Policing Plan Areas,SPD Beats,Address,BuildingType,City,ENERGYSTARScore,GHGEmissions(MetricTonsCO2e),LargestPropertyUseType,LargestPropertyUseTypeGFA,Latitude,ListOfAllPropertyUseTypes,Longitude,Neighborhood,NumberofBuildings,NumberofFloors,PrimaryPropertyType,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),State,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ZipCode,Age
19572,2016,WALL & CEILING SUPPLY CO INC,0323049219,2,False,Compliant,58.0,44.0,9830 - 40TH AVE S,NonResidential,Seattle,73.0,2.41,Non-Refrigerated Warehouse,30375.0,47.51127,Non-Refrigerated Warehouse,-122.281,GREATER DUWAMISH,1.0,1.0,Warehouse,30375.0,0.0,30375.0,,,345866.6875,WA,,,98118.0,40.0
19576,2016,Engineered Products,0323049241,2,False,Compliant,58.0,44.0,9883 40th Avenue S,NonResidential,Seattle,,2.57,Non-Refrigerated Warehouse,24280.0,47.51104,"Non-Refrigerated Warehouse, Office",-122.28245,GREATER DUWAMISH,1.0,1.0,Warehouse,30004.0,0.0,30004.0,Office,4950.0,369291.5,WA,,,98118.0,42.0
19584,2016,Sand Point Country Club,0325049004,4,False,Compliant,55.0,48.0,8333 55th ave ne,NonResidential,Seattle,,416.07,Other,36185.0,47.68541,"Office, Other, Retail Store, Swimming Pool",-122.27096999999999,NORTHEAST,1.0,3.0,Other,39971.0,0.0,39971.0,Retail Store,3142.0,10960107.0,WA,Office,644.0,98115.0,93.0
19596,2016,BALLARD CHURCH (ID19596),0461002400,6,False,Compliant,3.0,23.0,1460 NW 73RD ST,NonResidential,Seattle,90.0,21.93,Worship Facility,33589.0,47.68164,Worship Facility,-122.3753,BALLARD,1.0,2.0,Worship Facility,33589.0,0.0,33589.0,,,509836.1875,WA,,,98117.0,107.0
19613,2016,SBC19613,0467000420,6,False,Compliant,4.0,1.0,5303 Shilshole Ave NW,NonResidential,Seattle,46.0,22.65,Office,43495.0,47.66587,Office,-122.38476000000001,BALLARD,1.0,3.0,Small- and Mid-Sized Office,43500.0,0.0,43500.0,,,3220635.25,WA,,,98107.0,42.0
19621,2016,(ID19621) BALLARD ELKS,0467000911,6,False,Compliant,4.0,1.0,6411 SEAVIEW AVE NW,NonResidential,Seattle,12.0,37.78,Office,28492.0,47.67528,Office,-122.40836000000002,BALLARD,1.0,2.0,Small- and Mid-Sized Office,28492.0,0.0,28492.0,,,1896298.875,WA,,,98107.0,43.0
19623,2016,Shilshole Landing,0467000920,6,False,Compliant,4.0,1.0,6315 Seaview Ave NW,NonResidential,Seattle,,9.77,Office,18000.0,47.6744,"Medical Office, Office, Other, Other - Services, Parking, Retail Store",-122.40735,BALLARD,1.0,3.0,Small- and Mid-Sized Office,22325.0,0.0,22325.0,Medical Office,1800.0,1401315.875,WA,Other,1000.0,98107.0,58.0
19624,2016,Anthony's Homeport,0467000925,6,False,Compliant,4.0,1.0,6135 Seaview Ave NW,NonResidential,Seattle,,9.47,Restaurant,22719.0,47.67398,"Parking, Restaurant",-122.40765,BALLARD,1.0,3.0,Restaurant,22719.0,0.0,22719.0,Parking,0.0,1358519.0,WA,,,98107.0,44.0
19654,2016,1100 Olive Lab,0660002030,7,False,Compliant,56.0,10.0,1100 Olive Way,NonResidential,Seattle,1.0,50.55,Laboratory,69000.0,47.615970000000004,Laboratory,-122.33086000000002,DOWNTOWN,1.0,2.0,Laboratory,22588.0,22000.0,44588.0,,,7251589.0,WA,,,98101.0,75.0
19656,2015,1916 Boren Building,660002170,7,No,Compliant,56.0,10.0,1916 BOREN AVE,NonResidential,Seattle,,0.93,Office,21600.0,47.61753888,Office,-122.33278228,DOWNTOWN,1.0,3.0,Small- and Mid-Sized Office,21600.0,0.0,21600.0,,,133880.0,WA,,,98101,92.0
19658,2015,DENNY CENTER,660002230,7,No,Compliant,56.0,10.0,1100 VIRGINIA ST,NonResidential,Seattle,86.0,12.91,Office,28568.0,47.61832601,Office,-122.33341322,DOWNTOWN,1.0,2.0,Small- and Mid-Sized Office,28568.0,0.0,28568.0,,,841242.0,WA,,,98101,84.0
19694,2016,Mann Building (Nova High),0519000290,3,True,Error - Correct Default Data,9.0,17.0,2410 E. Cherry,SPS-District K-12,Seattle,92.0,71.06,K-12 School,48887.0,47.60842,K-12 School,-122.30093000000001,CENTRAL,1.0,2.0,K-12 School,37327.0,0.0,37327.0,,,1967476.375,WA,,,98122.0,96.0
19696,2016,Lane St. Goodwill,0524049003,3,False,Compliant,28.0,18.0,1400 South Lane St,NonResidential,Seattle,69.0,169.75,Retail Store,147545.0,47.596920000000004,Retail Store,-122.31543,DOWNTOWN,1.0,2.0,Retail Store,147545.0,0.0,147545.0,,,6787070.0,WA,,,98144.0,104.0
19697,2016,North Substation,0525049003,4,False,Compliant,53.0,28.0,814 NE 75th ST,Nonresidential COS,Seattle,,7.77,Other,25778.0,47.68339,"Office, Other",-122.31947,NORTH,1.0,2.0,Other,21462.0,0.0,21462.0,Office,200.0,1114384.625,WA,,,98115.0,98.0
197,2016,Nordstrom Northgate 002,2926049528,5,False,Compliant,46.0,28.0,401 NE Northgate Way,NonResidential,Seattle,76.0,66.3,Retail Store,122000.0,47.70619,Retail Store,-122.32586,NORTH,1.0,4.0,Retail Store,124342.0,0.0,124342.0,,,8765978.0,WA,,,98125.0,56.0
19728,2016,Daniel Bagley Elementary,0625049048,6,True,Error - Correct Default Data,53.0,25.0,7821 Stone Ave. N.,SPS-District K-12,Seattle,78.0,83.59,K-12 School,46066.0,47.68636,K-12 School,-122.3423,NORTHWEST,1.0,2.0,K-12 School,47602.0,0.0,47602.0,,,2249592.5,WA,,,98103.0,91.0
19730,2016,Brick Building,0625049063,6,False,Compliant,47.0,25.0,6615 Dayton Ave North,NonResidential,Seattle,,63.48,Social/Meeting Hall,23835.0,47.67713,Social/Meeting Hall,-122.35398,NORTHWEST,1.0,2.0,Other,28072.0,0.0,28072.0,,,1362523.0,WA,,,98013.0,104.0
19742,2016,El Gaucho Restaurant,0653000160,7,False,Compliant,5.0,9.0,2505 1st Ave,NonResidential,Seattle,,207.6,Restaurant,31020.0,47.61468,Restaurant,-122.34925,DOWNTOWN,1.0,2.0,Restaurant,31020.0,0.0,31020.0,,,4970047.0,WA,,,98121.0,66.0
19743,2016,THE MILLIONAIR CLUB,0653000205,7,False,Compliant,5.0,9.0,2507 WESTERN AVE,NonResidential,Seattle,,29.62,Office,14400.0,47.614020000000004,"Office, Other - Lodging/Residential",-122.35016,DOWNTOWN,1.0,2.0,Small- and Mid-Sized Office,21600.0,0.0,21600.0,Other - Lodging/Residential,7200.0,1636649.125,WA,,,98121.0,104.0
19746,2016,ARTECH,0653000350,7,False,Compliant,5.0,9.0,2609 1st Avenue,NonResidential,Seattle,,25.74,Other,20310.0,47.6153,"Office, Other",-122.35014,DOWNTOWN,1.0,1.0,Other,23000.0,0.0,23000.0,Office,2689.600098,711118.375,WA,,,98121.0,75.0
19747,2016,First and Cedar Building,0653000385,7,False,Compliant,5.0,9.0,2701 1st Ave,NonResidential,Seattle,59.0,141.2,Office,37993.0,47.6158,"Bank Branch, Office",-122.35126000000001,DOWNTOWN,1.0,5.0,Small- and Mid-Sized Office,48505.0,13320.0,61825.0,Bank Branch,3547.0,4322873.0,WA,,,98121.0,47.0
19750,2016,Seattle Labor Temple Association,0654000005,7,False,Compliant,5.0,9.0,2800 1st Avenue  Room 140,NonResidential,Seattle,96.0,9.82,Office,64630.0,47.61683,Office,-122.35176000000001,DOWNTOWN,1.0,3.0,Small- and Mid-Sized Office,64630.0,0.0,64630.0,,,1408291.375,WA,,,98121.0,79.0
19752,2016,Belltown,0654000045,7,False,Compliant,5.0,9.0,2700 1st Ave,NonResidential,Seattle,15.0,42.19,Worship Facility,20920.0,47.61636,Worship Facility,-122.35094,DOWNTOWN,1.0,2.0,Worship Facility,20920.0,0.0,20920.0,,,1042108.5,WA,,,98121.0,73.0
19755,2016,"2607 Building, LLC",0654000120,7,False,Compliant,5.0,9.0,2607 2nd Avenue,NonResidential,Seattle,65.0,5.59,Office,20565.0,47.61588,Office,-122.34965,DOWNTOWN,1.0,3.0,Small- and Mid-Sized Office,20565.0,0.0,20565.0,,,802312.5,WA,,,98121.0,96.0
19766,2016,(ID19766) ALKI CONGREGATIONAL CHURCH,0148000620,1,False,Compliant,2.0,49.0,3400 62ND AVE SW,NonResidential,Seattle,94.0,25.24,Worship Facility,22128.0,47.573840000000004,Worship Facility,-122.41181999999999,SOUTHWEST,1.0,2.0,Worship Facility,22128.0,0.0,22128.0,,,608359.6875,WA,,,98116.0,95.0
19774,2016,Office Depot,0164000005,5,False,Compliant,6.0,33.0,13501 Aurora Ave. N.,NonResidential,Seattle,98.0,24.02,Retail Store,40000.0,47.72736,Retail Store,-122.34579,NORTHWEST,1.0,1.0,Retail Store,48139.0,0.0,48139.0,,,859236.625,WA,,,98133.0,53.0
19776,2016,Welcome Home Society - PriceCo,0164000020,5,False,Missing Data,6.0,33.0,13537 Aurora Ave N,NonResidential,Seattle,,0.0,Other - Education,29924.0,47.72777,Other - Education,-122.34503000000001,NORTHWEST,1.0,1.0,Other,29924.0,0.0,29924.0,,,0.0,WA,,,98133.0,19.0
19780,2015,AURORA CHRYSLER PLYMOUTH,164000080,5,No,Compliant,6.0,33.0,13733 AURORA AVE N,NonResidential,Seattle,,232.12,Other,10400.0,47.72969445,Other,-122.34543246,NORTHWEST,1.0,1.0,Other,21633.0,0.0,21633.0,,,6293359.0,WA,,,98133,53.0
19787,2016,First Lutheran Church of West Seattle,0194001030,1,False,Compliant,1.0,50.0,4105 California Ave SW,NonResidential,Seattle,86.0,43.8,Worship Facility,15364.0,47.56633,"K-12 School, Worship Facility",-122.38725,SOUTHWEST,1.0,2.0,Worship Facility,21364.0,0.0,21364.0,K-12 School,6000.0,965651.125,WA,,,98116.0,72.0
198,2016,Seattle Children's Hospital Main Campus,2982800005,4,False,Compliant,55.0,48.0,4800 Sand Point Way NE,NonResidential,Seattle,10.0,8145.52,Hospital (General Medical & Surgical),879000.0,47.66231,Hospital (General Medical & Surgical),-122.28146000000001,NORTHEAST,6.0,10.0,Hospital,879000.0,0.0,879000.0,,,253832464.0,WA,,,98105.0,68.0
19833,2016,Centennial Building,0660001445,7,False,Compliant,56.0,7.0,2000 Terry Avenue,NonResidential,Seattle,,15.27,College/University,28800.0,47.61741,College/University,-122.33491000000001,DOWNTOWN,1.0,2.0,University,28923.0,0.0,28923.0,,,439311.9063,WA,,,98121.0,29.0
19836,2016,Notion,0660001470,7,False,Compliant,56.0,7.0,1001 Lenora St.,NonResidential,Seattle,,6.33,College/University,21600.0,47.61789,College/University,-122.33573,DOWNTOWN,1.0,3.0,University,21600.0,0.0,21600.0,,,323739.4063,WA,,,98121.0,93.0
19845,2016,000956-Seattle,0925049406,4,False,Compliant,53.0,48.0,4900 25th Ave Ne,NonResidential,Seattle,82.0,18.1,Retail Store,25691.0,47.6646,Retail Store,-122.29932,NORTHEAST,1.0,1.0,Retail Store,25735.0,0.0,25735.0,,,1169394.875,WA,,,98105.0,25.0
19847,2016,EAST BLDG N,0925049426,4,False,Compliant,53.0,48.0,2660 NE University Village Street,NonResidential,Seattle,20.0,154.17,Retail Store,25562.0,47.662459999999996,"Other, Retail Store",-122.29898,NORTHEAST,1.0,2.0,Retail Store,25862.0,0.0,25862.0,Other,300.0,4801472.0,WA,,,98105.0,65.0
19848,2016,EAST BLDG S,0925049426,4,False,Compliant,53.0,48.0,2690 NE University Village Street,NonResidential,Seattle,82.0,29.54,Retail Store,47465.0,47.662459999999996,"Other, Retail Store",-122.29898,NORTHEAST,1.0,2.0,Retail Store,49965.0,0.0,49965.0,Other,2500.0,3377209.75,WA,,,98105.0,18.0
19853,2016,Hartford Building,0939000115,7,False,Compliant,14.0,19.0,600 2nd Ave,NonResidential,Seattle,95.0,14.22,Office,20028.0,47.6026,Office,-122.33232,DOWNTOWN,1.0,2.0,Small- and Mid-Sized Office,20028.0,0.0,20028.0,,,511797.4063,WA,,,98104.0,92.0
19855,2016,Lowman & Hanford Building,0939000125,7,False,Compliant,14.0,19.0,616 First Avenue,NonResidential,Seattle,100.0,9.95,Office,26195.0,47.602470000000004,"Office, Restaurant",-122.33372,DOWNTOWN,1.0,7.0,Small- and Mid-Sized Office,23622.0,0.0,23622.0,Restaurant,2285.0,552007.5,WA,,,98104.0,121.0
19856,2016,Howard Building,0939000140,7,False,Compliant,14.0,19.0,614 First Avenue,NonResidential,Seattle,67.0,6.16,Office,20183.0,47.60237,"Office, Restaurant",-122.33365,DOWNTOWN,1.0,3.0,Small- and Mid-Sized Office,23563.0,0.0,23563.0,Restaurant,3380.0,883197.6875,WA,,,98104.0,119.0
19857,2016,Good Arts Building,0939000235,7,False,Compliant,14.0,19.0,110 Cherry Street,NonResidential,Seattle,,24.25,Office,12000.0,47.60284,"Office, Restaurant, Retail Store",-122.33407,DOWNTOWN,1.0,3.0,Mixed Use Property,28600.0,0.0,28600.0,Retail Store,11000.0,1062722.625,WA,Restaurant,3000.0,98104.0,118.0
19858,2016,Marion 823,0939000300,7,False,Compliant,14.0,19.0,823 3rd Avenue,NonResidential,Seattle,55.0,15.24,Retail Store,15549.0,47.60427,"Office, Parking, Retail Store",-122.33385,DOWNTOWN,1.0,2.0,Mixed Use Property,26160.0,12379.0,38539.0,Parking,12379.0,2186018.5,WA,Office,10611.0,98104.0,43.0
19860,2016,Marion 814,0939000300,7,False,Compliant,14.0,19.0,814 2nd Avenue,NonResidential,Seattle,24.0,13.87,Office,29040.0,47.60427,Office,-122.33385,DOWNTOWN,1.0,5.0,Small- and Mid-Sized Office,26840.0,0.0,26840.0,,,1989287.0,WA,,,98104.0,115.0
19861,2016,Marion 804,0939000300,7,False,Compliant,14.0,19.0,804 2nd Avenue,NonResidential,Seattle,86.0,8.68,Retail Store,36019.0,47.60427,"Office, Retail Store",-122.33385,DOWNTOWN,1.0,2.0,Retail Store,46800.0,0.0,46800.0,Office,10781.0,1245187.5,WA,,,98104.0,115.0
19862,2016,Marion 801,0939000310,7,False,Compliant,14.0,19.0,801 Third Ave.,NonResidential,Seattle,51.0,14.63,Office,39000.0,47.60431,"Office, Parking",-122.33335,DOWNTOWN,1.0,3.0,Small- and Mid-Sized Office,37350.0,26640.0,63990.0,Parking,26640.0,2067352.5,WA,,,98104.0,42.0
19864,2016,S2315 - Belltown Worklofts,0654000330,7,False,Compliant,5.0,9.0,2315 Western Avenue,NonResidential,Seattle,50.0,28.81,Office,21600.0,47.61285,"Non-Refrigerated Warehouse, Office, Other",-122.34817,DOWNTOWN,1.0,3.0,Small- and Mid-Sized Office,28800.0,0.0,28800.0,Other,7200.0,1345025.75,WA,Non-Refrigerated Warehouse,6200.0,98121.0,113.0
19871,2016,2717 3rd Avenue Building,0656000045,7,False,Compliant,5.0,9.0,2717 3rd Ave,NonResidential,Seattle,75.0,60.43,Office,26556.0,47.6172,"Office, Parking",-122.34978999999998,DOWNTOWN,1.0,3.0,Small- and Mid-Sized Office,28584.0,4968.0,33552.0,Parking,4968.0,1696978.75,WA,,,98121.0,67.0
19873,2016,Store #5218_2603 Third Avenue,0656000130,7,False,Compliant,5.0,9.0,2603 Third Avenue,NonResidential,Seattle,32.0,33.78,Retail Store,26270.0,47.61652,Retail Store,-122.34853999999999,DOWNTOWN,1.0,2.0,Retail Store,26270.0,0.0,26270.0,,,1560461.75,WA,,,98121.0,90.0
19874,2016,Trianon Building,0656000160,7,False,Compliant,5.0,9.0,2505 3RD AVE,NonResidential,Seattle,50.0,16.63,Office,49800.0,47.61595,"Office, Parking",-122.34756000000002,DOWNTOWN,1.0,3.0,Small- and Mid-Sized Office,49800.0,7820.0,57620.0,Parking,7820.0,2385395.0,WA,,,98121.0,95.0
19876,2016,U.S. BANK,0656000215,7,False,Compliant,5.0,9.0,2401 3RD AVE,NonResidential,Seattle,,2.92,Other,12960.0,47.615429999999996,"Bank Branch, Other, Parking",-122.34651000000001,DOWNTOWN,1.0,2.0,Mixed Use Property,22616.0,6080.0,28696.0,Bank Branch,7760.0,418348.5,WA,Parking,6080.0,98121.0,67.0
19878,2016,BELLTOWN INN (ID#19878),0656000290,7,False,Compliant,5.0,9.0,2301 3rd ave,NonResidential,Seattle,87.0,66.29,Hotel,57800.0,47.614709999999995,Hotel,-122.34525,DOWNTOWN,1.0,5.0,Hotel,57800.0,0.0,57800.0,,,2443065.25,WA,,,98121.0,31.0
19894,2016,WA3-124 (Fifth and Olive Retail),0659000380,7,False,Compliant,56.0,31.0,500 Olive Way,NonResidential,Seattle,2.0,12.95,Financial Office,31160.0,47.61319,Financial Office,-122.33695,DOWNTOWN,1.0,2.0,Other,31890.0,0.0,31890.0,,,1858224.625,WA,,,98101.0,66.0
19895,2016,CENTENNIAL BUILDING,0659000400,7,False,Compliant,56.0,31.0,414 Stewart Street,NonResidential,Seattle,53.0,41.69,Office,25920.0,47.61267,"Office, Parking",-122.33851999999999,DOWNTOWN,1.0,2.0,Small- and Mid-Sized Office,30438.0,13660.0,44098.0,Parking,13155.0,1441900.5,WA,,,98101.0,96.0
19896,2016,G4 Capital Sea Holdings LLC,0659000430,7,False,Compliant,56.0,31.0,1933 5th Avenue,NonResidential,Seattle,,126.78,Restaurant,22381.0,47.61332,Restaurant,-122.33904,DOWNTOWN,1.0,3.0,Restaurant,22381.0,0.0,22381.0,,,3532966.5,WA,,,98101.0,98.0
19900,2016,3000/3018 Western,0695000090,7,False,Compliant,5.0,9.0,3018 Western Ave.,NonResidential,Seattle,,1266.06,Laboratory,40584.0,47.61763,"Laboratory, Office",-122.35507,DOWNTOWN,0.0,4.0,Laboratory,49249.0,0.0,49249.0,Office,7165.0,33268410.0,WA,,,98121.0,95.0
19902,2016,Semkkann LLC,0695000125,7,False,Compliant,5.0,9.0,3035 1st Ave,NonResidential,Seattle,,11.14,Retail Store,13940.0,47.618120000000005,"Non-Refrigerated Warehouse, Retail Store",-122.35508999999999,DOWNTOWN,1.0,1.0,Retail Store,23562.0,1263.0,24825.0,Non-Refrigerated Warehouse,10439.0,439521.0938,WA,,,98121.0,96.0
19910,2016,King Co Public Health,0696000025,7,False,Compliant,56.0,7.0,2124 4th Ave,NonResidential,Seattle,51.0,10.83,Medical Office,26670.0,47.6146,Medical Office,-122.34217,DOWNTOWN,1.0,4.0,Medical Office,26670.0,0.0,26670.0,,,1553208.375,WA,,,98121.0,69.0
19917,2016,Fire Station 02,0696000160,7,False,Compliant,56.0,7.0,2334 4th Ave,Nonresidential COS,Seattle,,86.02,Fire Station,38939.0,47.61607,Fire Station,-122.34449,DOWNTOWN,1.0,2.0,Other,37740.0,0.0,37740.0,,,3095882.0,WA,,,98121.0,99.0
19926,2016,7th & Bell Building,0697000400,7,False,Compliant,56.0,7.0,2300 7th Avenue,NonResidential,Seattle,,30.33,Office,14317.0,47.61768,"Office, Parking, Retail Store",-122.34138999999999,DOWNTOWN,1.0,1.0,Small- and Mid-Sized Office,23752.0,0.0,23752.0,Retail Store,9435.0,1067153.75,WA,Parking,0.0,98121.0,56.0
19927,2016,The Loyal Inn,0697000435,7,False,Compliant,56.0,7.0,2301 Eighth Avenue,NonResidential,Seattle,61.0,72.78,Hotel,52668.0,47.61822,Hotel,-122.34132,DOWNTOWN,1.0,4.0,Hotel,44416.0,0.0,44416.0,,,2669564.25,WA,,,98121.0,54.0
19928,2016,Olympic Sculpture Park,0698000095,7,False,Compliant,5.0,9.0,2901Western Avenue,NonResidential,Seattle,,30.6,Social/Meeting Hall,8969.0,47.61634,"Other - Entertainment/Public Assembly, Parking, Social/Meeting Hall, Swimming Pool",-122.35385,DOWNTOWN,1.0,2.0,Mixed Use Property,10925.0,22867.0,33792.0,Parking,8540.0,2547848.0,WA,Other - Entertainment/Public Assembly,1600.0,98121.0,15.0
19967,2016,Queen Anne Gym,0811000005,7,True,Error - Correct Default Data,50.0,39.0,1431 2nd Ave N,SPS-District K-12,Seattle,100.0,11.54,K-12 School,35805.0,47.63203,K-12 School,-122.35337,MAGNOLIA / QUEEN ANNE,1.0,1.0,K-12 School,35805.0,0.0,35805.0,,,431471.6875,WA,,,98109.0,20.0
2,2016,Paramount Hotel,0659000220,7,False,Compliant,14.0,31.0,724 Pine street,NonResidential,Seattle,61.0,295.86,Hotel,83880.0,47.613170000000004,"Hotel, Parking, Restaurant",-122.33393000000001,DOWNTOWN,1.0,11.0,Hotel,88502.0,15064.0,103566.0,Parking,15064.0,8387933.0,WA,Restaurant,4622.0,98101.0,25.0
200,2016,Verity Credit Union,3026049024,5,False,Compliant,46.0,34.0,11027 Meridian N #102,NonResidential,Seattle,72.0,83.7,Financial Office,28636.0,47.709559999999996,"Financial Office, Medical Office, Parking",-122.3345,NORTHWEST,1.0,3.0,Other,55442.0,0.0,55442.0,Parking,15385.0,3191228.25,WA,Medical Office,8644.0,98133.0,25.0
20000,2016,EMMANUEL BIBLE CHURCH,0850000300,6,False,Compliant,20.0,2.0,503 N 50TH ST,NonResidential,Seattle,77.0,36.43,Worship Facility,45991.0,47.66476,Worship Facility,-122.35248,Northwest,1.0,2.0,Worship Facility,45991.0,0.0,45991.0,,,1145535.75,WA,,,98103.0,93.0
20029,2016,Washington Phikeia Foundation,0925049089,4,False,Compliant,60.0,47.0,2111 NE 47th St,NonResidential,Seattle,85.0,4.22,Residence Hall/Dormitory,21499.0,47.66282,Residence Hall/Dormitory,-122.305,NORTHEAST,1.0,3.0,Residence Hall,21499.0,0.0,21499.0,,,605130.6875,WA,,,98105.0,100.0
20033,2016,Lisa Li Building,0925049118,4,False,Compliant,60.0,47.0,4907 25th Ave NE,NonResidential,Seattle,16.0,13.91,Office,25021.0,47.664609999999996,Office,-122.30142,NORTHEAST,1.0,2.0,Small- and Mid-Sized Office,20384.0,0.0,20384.0,,,1791071.375,WA,,,98105.0,32.0
20047,2016,BLDG A,0925049346,4,False,Compliant,53.0,48.0,2627 NE University Village St.,NonResidential,Seattle,,47.12,Retail Store,31905.0,47.662459999999996,"Non-Refrigerated Warehouse, Office, Other, Retail Store",-122.29898,NORTHEAST,1.0,2.0,Retail Store,39265.0,0.0,39265.0,Office,4388.0,5238803.0,WA,Other,2679.0,98105.0,65.0
20048,2016,NW BLDG,0925049346,4,False,Compliant,53.0,48.0,2625 NE 49th Street,NonResidential,Seattle,18.0,63.61,Retail Store,52784.0,47.662459999999996,"Other, Retail Store",-122.29898,NORTHEAST,1.0,2.0,Retail Store,54284.0,0.0,54284.0,Other,1900.0,6778694.0,WA,,,98105.0,65.0
20050,2016,BLDG C,0925049346,4,False,Compliant,53.0,48.0,2620 NE 46th Street,NonResidential,Seattle,67.0,28.41,Retail Store,21909.0,47.662459999999996,"Other, Retail Store",-122.29898,NORTHEAST,1.0,1.0,Retail Store,23409.0,0.0,23409.0,Other,1500.0,2545405.0,WA,,,98105.0,65.0
20052,2016,WEST BLDG,0925049346,4,False,Compliant,53.0,48.0,4629 26th Avenue NE,NonResidential,Seattle,,47.66,Retail Store,59396.0,47.662459999999996,"Non-Refrigerated Warehouse, Other, Retail Store",-122.29898,NORTHEAST,1.0,1.0,Retail Store,63153.0,0.0,63153.0,Non-Refrigerated Warehouse,2757.0,4644178.0,WA,Other,1000.0,98105.0,24.0
20066,2016,University Travelodge,0925049404,4,False,Compliant,60.0,47.0,4725 25th AVE NE,NonResidential,Seattle,91.0,46.57,Hotel,30910.0,47.66355,Hotel,-122.30123,NORTHEAST,2.0,2.0,Hotel,24100.0,0.0,24100.0,,,1587454.75,WA,,,98105.0,60.0
20067,2016,FareStart,0659000710,7,False,Compliant,56.0,7.0,700 Virginia St,NonResidential,Seattle,,101.99,Restaurant,19200.0,47.61521,"Office, Restaurant",-122.33747,DOWNTOWN,1.0,3.0,Restaurant,33600.0,0.0,33600.0,Office,14400.0,4475650.0,WA,,,98101.0,98.0
20073,2016,Griffin Building,0659001020,7,False,Compliant,56.0,31.0,2005 5th Ave,NonResidential,Seattle,81.0,74.92,Financial Office,25876.0,47.613620000000004,"Bank Branch, Financial Office",-122.33958999999999,DOWNTOWN,1.0,4.0,Other,32356.0,0.0,32356.0,Bank Branch,6480.0,1857154.75,WA,,,98121.0,94.0
20082,2016,La Quinta Inn & Suites,0660000435,7,False,Compliant,56.0,7.0,2224 8th Ave,NonResidential,Seattle,24.0,126.3,Hotel,61180.0,47.617979999999996,Hotel,-122.33973999999999,DOWNTOWN,1.0,7.0,Hotel,48220.0,12960.0,61180.0,,,3993913.25,WA,,,98121.0,61.0
20087,2016,800 Stewart,0660000625,7,False,Compliant,56.0,31.0,800 stewart st,NonResidential,Seattle,51.0,99.15,Office,32569.0,47.61524,"Office, Parking",-122.33519,DOWNTOWN,1.0,5.0,Small- and Mid-Sized Office,32256.0,11250.0,43506.0,Parking,0.0,3460275.5,WA,,,98121.0,43.0
20130,2016,Green Lake United Methodist Church,1257200735,6,False,Compliant,53.0,25.0,6415 1st ave ne,NonResidential,Seattle,88.0,18.66,Worship Facility,23931.0,47.67572,Worship Facility,-122.3285,Northwest,1.0,2.0,Worship Facility,23931.0,0.0,23931.0,,,496477.3125,WA,,,98115.0,111.0
20132,2016,Green Lake Church of Seventh-day Adventists,1257203120,6,False,Compliant,53.0,25.0,6350 E Green Lake Way N,NonResidential,Seattle,57.0,32.64,Worship Facility,21393.0,47.67491,Worship Facility,-122.33316,Northwest,1.0,2.0,Worship Facility,21393.0,0.0,21393.0,,,845961.375,WA,,,98103.0,73.0
20141,2016,WALDEN BUILDING,1282301295,2,False,Compliant,38.0,42.0,3031 S WALDEN ST,NonResidential,Seattle,80.0,33.23,Distribution Center,23146.0,47.572559999999996,"Distribution Center, Non-Refrigerated Warehouse, Office",-122.29265,SOUTHEAST,1.0,2.0,Mixed Use Property,47560.0,0.0,47560.0,Non-Refrigerated Warehouse,15724.0,1132489.625,WA,Office,8255.0,98144.0,31.0
20145,2016,Cabrini Senior Housing,1285700000,3,False,Compliant,19.0,12.0,909 Boren Avenue,NonResidential,Seattle,100.0,34.98,Senior Care Community,35696.0,47.60897,"Bank Branch, Parking, Senior Care Community",-122.32507,EAST,1.0,6.0,Senior Care Community,62334.0,0.0,62334.0,Bank Branch,15661.0,1076733.25,WA,Parking,10877.0,98104.0,15.0
